Company Name,number_of_employees,company_description,revenue_growth_percentage,industry,lead_converted,revenue_amount_aed,founded_year
Tagtune,86,"Tagtune is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",51.32,Hospitality,True,34269867,2001
Ooba,14,"Ooba provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",85.31,Finance,True,44037113,1936
Jazzy,23,"Jazzy offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",68.23,Technology,True,12742726,1915
Voomm,74,"Voomm provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",46.51,Transportation,True,41075634,2003
Voomm,95,"Voomm specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",26.18,Manufacturing,True,46985993,1966
Myworks,27,Myworks is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,94.77,Education,False,20966846,1907
Browsedrive,22,"Browsedrive offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",72.61,Technology,True,32418767,1940
Tekfly,41,"Tekfly provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",93.01,Transportation,False,23053170,1990
Trudeo,36,"Trudeo offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",33.99,Technology,True,8342985,2019
Ntags,25,"Ntags provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",66.65,Finance,True,9659434,1976
Skimia,21,"Skimia offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",75.34,Technology,True,26194502,1950
Meedoo,32,"Meedoo provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",19.27,Finance,False,28757440,2013
Oloo,55,"Oloo offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",37.78,Technology,False,7498632,1902
Blognation,91,"Blognation is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",68.48,Hospitality,True,29533113,1928
Browseblab,56,"Browseblab provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",98.73,Transportation,True,5753281,1943
Shufflebeat,94,"Shufflebeat offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",40.22,Technology,False,13067253,1923
Flashpoint,46,"Flashpoint provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",95.43,Finance,True,19965441,1984
Fanoodle,59,"Fanoodle provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",60.62,Transportation,True,29824676,1949
Skaboo,77,"Skaboo offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",4.41,Technology,True,31023602,1917
Zoomcast,94,"Zoomcast offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",12.2,Technology,False,6307860,1933
Tagcat,40,"Tagcat offers specialized services in the Retail sector, with a focus on customer satisfaction and innovation.",24.9,Retail,True,13719222,1963
Youtags,56,"Youtags provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",8.95,Finance,False,39962064,1961
Linktype,35,"Linktype offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",53.86,Technology,True,38189491,1903
Edgeblab,46,"Edgeblab is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",73.79,Hospitality,False,11655098,1963
Jetwire,68,"Jetwire offers specialized services in the Retail sector, with a focus on customer satisfaction and innovation.",33.76,Retail,True,42266859,1953
Twimbo,83,"Twimbo is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",35.21,Hospitality,False,28567475,2007
Myworks,78,"Myworks offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",78.9,Technology,False,14442719,1978
Kazu,37,Kazu is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,86.13,Education,False,19798272,1908
Livefish,63,"Livefish is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",7.63,Hospitality,True,45562018,1953
Cogilith,68,"Cogilith offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",34.54,Technology,True,45321267,1955
Linkbridge,17,"Linkbridge is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",89.32,Hospitality,False,29801883,1936
Izio,18,"Izio provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",95.71,Finance,True,42692693,1909
Tagpad,26,Tagpad is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,36.9,Education,True,40512321,1998
Mydeo,55,"Mydeo provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",25.38,Finance,True,15050953,1956
Pixoboo,32,"Pixoboo specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",86.38,Manufacturing,True,10228232,1910
Edgewire,42,"Edgewire is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",34.37,Hospitality,False,24924941,1984
Plajo,92,"Plajo is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",52.71,Healthcare,False,16952020,1937
Voonder,29,"Voonder specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",20.38,Manufacturing,True,8148902,2022
Babbleset,14,Babbleset is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,97.54,Education,False,34032550,1961
Tagtune,47,"Tagtune is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",3.87,Hospitality,True,37983783,1965
Gigaclub,69,"Gigaclub is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",19.1,Hospitality,True,47519375,1933
Twitterworks,90,"Twitterworks offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",84.02,Technology,False,16785394,1906
Viva,69,"Viva provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",50.78,Transportation,True,46515160,2020
Photobug,25,"Photobug offers specialized services in the Retail sector, with a focus on customer satisfaction and innovation.",8.57,Retail,False,30344299,1944
Ozu,82,"Ozu is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",5.16,Hospitality,True,6563255,1998
Riffwire,21,"Riffwire specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",62.06,Manufacturing,False,21812566,2010
Eire,57,"Eire specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",12.73,Manufacturing,False,10006428,1904
Jetwire,36,"Jetwire offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",70.06,Technology,True,44677847,1925
Twimbo,71,"Twimbo provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",26.58,Transportation,False,44232982,1920
Jabberstorm,49,"Jabberstorm specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",69.08,Manufacturing,True,43852912,2012
Aibox,11,"Aibox is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",58.07,Healthcare,False,46119120,1909
Thoughtmix,85,"Thoughtmix is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",58.87,Hospitality,False,2789819,1965
Shufflebeat,77,"Shufflebeat is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",38.87,Healthcare,False,40188921,2005
Ailane,34,"Ailane offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",14.24,Technology,False,5759943,1933
Wikivu,42,Wikivu is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,85.01,Education,False,28174552,1901
Edgeblab,52,"Edgeblab offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",26.45,Technology,False,17253215,1969
Quinu,98,"Quinu specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",2.42,Manufacturing,True,30517999,2010
Kazu,48,"Kazu offers specialized services in the Retail sector, with a focus on customer satisfaction and innovation.",95.22,Retail,True,33252512,1986
Wordify,79,"Wordify provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",94.87,Finance,True,8518738,1946
Skynoodle,21,"Skynoodle provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",76.01,Transportation,False,8220476,1972
Oyope,20,"Oyope offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",81.07,Technology,False,4861301,1987
Kwilith,67,"Kwilith offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",61.91,Technology,True,35399011,1975
Voolith,92,"Voolith provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",10.09,Finance,True,8014369,1906
Ailane,39,Ailane is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,43.69,Education,False,21723971,2022
Vimbo,47,"Vimbo provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",24.02,Finance,True,27890252,1901
Buzzdog,45,"Buzzdog provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",57.34,Finance,False,18496755,2021
Blogtag,71,"Blogtag specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",75.93,Manufacturing,False,9236085,1978
Plajo,81,"Plajo is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",65.89,Healthcare,True,25472579,1937
Skipfire,61,"Skipfire offers specialized services in the Retail sector, with a focus on customer satisfaction and innovation.",26.32,Retail,True,48769167,1936
Brainbox,52,"Brainbox specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",62.0,Manufacturing,False,20582699,1971
Thoughtmix,93,"Thoughtmix provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",35.72,Transportation,True,44237589,1986
Linkbridge,99,"Linkbridge offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",8.42,Technology,True,41203416,1936
Twiyo,84,Twiyo is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,28.48,Education,False,40927890,1996
Trupe,72,"Trupe provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",48.16,Finance,False,45564117,1970
Quatz,36,"Quatz is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",41.87,Healthcare,True,42630976,1907
Bubbletube,14,Bubbletube is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,75.42,Education,True,23261712,1929
Yata,50,"Yata provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",57.41,Transportation,True,49375761,1981
Mudo,23,"Mudo provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",24.34,Finance,True,48539189,1968
Thoughtsphere,29,"Thoughtsphere is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",26.11,Hospitality,True,7124072,2008
Tagfeed,95,"Tagfeed offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",4.05,Technology,False,32666753,2007
Yambee,37,"Yambee provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",83.72,Transportation,False,31615683,1952
Dynabox,59,"Dynabox provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",38.85,Transportation,True,6820128,1961
Twimbo,57,"Twimbo provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",99.35,Transportation,False,8125400,1985
Fivebridge,28,"Fivebridge offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",84.44,Technology,False,14267492,1905
Nlounge,57,"Nlounge provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",68.68,Finance,False,45511085,1961
Gabcube,90,"Gabcube is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",53.75,Healthcare,False,9091136,1980
Topdrive,88,"Topdrive specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",6.19,Manufacturing,True,39695575,1974
Flashset,92,"Flashset specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",32.15,Manufacturing,True,46267647,1977
Jabbertype,15,"Jabbertype offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",53.22,Technology,False,14020046,1959
Eamia,73,"Eamia provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",54.73,Finance,False,12296905,1951
Innojam,92,"Innojam provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",81.39,Finance,False,8348937,1990
Gigabox,49,"Gigabox offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",30.28,Technology,False,42774117,2006
Npath,84,"Npath provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",80.45,Finance,False,37844773,1912
Zoonder,82,"Zoonder is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",69.12,Hospitality,False,24966310,1935
Yakidoo,46,"Yakidoo specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",83.71,Manufacturing,True,47832676,1911
Thoughtbeat,29,"Thoughtbeat specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",10.84,Manufacturing,False,17848211,1913
Linkbuzz,28,"Linkbuzz provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",23.76,Finance,False,5401421,1938
Photobug,89,"Photobug is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",99.9,Hospitality,False,7544281,2004
Skidoo,44,"Skidoo is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",52.87,Hospitality,True,46928644,1992
Kazu,59,"Kazu offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",62.45,Technology,False,11507562,1929
Chatterbridge,99,"Chatterbridge provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",36.8,Transportation,True,49713178,1961
JumpXS,58,"JumpXS provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",22.69,Transportation,True,25717032,1919
Tagtune,17,"Tagtune is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",29.01,Hospitality,True,26708906,1954
Voonte,76,"Voonte is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",76.86,Hospitality,False,31923849,2019
Devpulse,37,"Devpulse provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",59.35,Finance,True,49996900,1937
Livepath,60,"Livepath is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",22.05,Hospitality,False,15365769,1945
Quimm,14,"Quimm specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",82.87,Manufacturing,False,36939191,2010
DabZ,42,"DabZ offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",31.79,Technology,True,16059926,2007
Skaboo,96,"Skaboo offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",51.59,Technology,False,18187951,1973
Tagopia,76,"Tagopia is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",97.32,Hospitality,True,19752608,1933
Mydo,55,"Mydo offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",2.72,Technology,True,7437064,1977
Yadel,45,"Yadel provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",43.41,Finance,True,26344201,1904
Twitterwire,52,"Twitterwire offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",91.92,Technology,True,20703736,1955
Yodo,39,"Yodo is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",63.73,Hospitality,True,11439082,2022
Vimbo,49,"Vimbo provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",19.0,Transportation,False,15753272,2023
Jayo,62,"Jayo offers specialized services in the Retail sector, with a focus on customer satisfaction and innovation.",54.89,Retail,False,6321393,2004
Wordtune,59,"Wordtune is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",89.91,Hospitality,True,43299495,1919
Zoombox,95,"Zoombox provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",32.9,Finance,True,40887905,2004
Vinte,93,"Vinte is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",38.39,Healthcare,True,36976381,1911
Voomm,95,"Voomm specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",91.79,Manufacturing,False,34877741,1939
Babbleset,86,Babbleset is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,99.37,Education,False,24992201,2012
Topicware,58,"Topicware specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",77.62,Manufacturing,True,36049015,2007
Flashdog,19,"Flashdog is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",82.66,Healthcare,False,29085142,2009
Dabjam,44,"Dabjam is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",0.71,Healthcare,False,45814234,1928
Layo,69,Layo is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,98.31,Education,True,30915714,1987
Zooveo,71,"Zooveo is a renowned name in the Hospitality, offering exceptional service and experiences for clients in the hospitality sector.",30.13,Hospitality,False,20699520,1961
Photofeed,29,"Photofeed is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",11.78,Healthcare,False,16990203,1999
Mybuzz,55,"Mybuzz provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",36.58,Transportation,True,22401477,1911
Kaymbo,83,"Kaymbo specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",32.68,Manufacturing,True,41875667,1907
Feedspan,68,"Feedspan specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",57.43,Manufacturing,False,40336712,1997
Rooxo,40,"Rooxo offers specialized services in the Retail sector, with a focus on customer satisfaction and innovation.",61.12,Retail,False,40492180,1997
Meemm,42,"Meemm offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",78.23,Technology,True,31018065,1970
Zoomzone,43,Zoomzone is committed to revolutionizing the Education sector with cutting-edge educational tools and services.,10.63,Education,False,39089040,1952
Quinu,40,"Quinu offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",6.83,Technology,True,15925179,1908
Aivee,19,"Aivee specializes in producing high-quality products for the Manufacturing sector, with a focus on innovation and efficiency.",9.11,Manufacturing,True,48015108,1950
Livefish,48,"Livefish provides reliable Transportation solutions, ensuring the safe and efficient movement of goods and people.",23.33,Transportation,True,33857310,1965
Shufflester,21,"Shufflester provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",83.18,Finance,True,26521631,2014
Flipbug,13,"Flipbug provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",74.95,Finance,True,19182576,1985
Eayo,70,"Eayo offers advanced Technology solutions, empowering businesses with the latest innovations in the tech space.",91.12,Technology,True,4644692,2012
Jamia,17,"Jamia provides a wide range of financial services, helping businesses and individuals achieve their financial goals.",56.94,Finance,True,44069076,1982
Eare,96,"Eare is a leader in the Healthcare field, offering state-of-the-art solutions for medical services and patient care.",51.99,Healthcare,True,45595309,1970
